Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,getCategoryId,3,1,0,206,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setCategoryId,4,1,1,215,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,isStarred,3,1,0,225,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setStarred,4,1,1,234,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,getArticleId,3,1,0,244,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setArticleId,4,1,1,253,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,getArticleIdIn,3,1,0,263,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setArticleIdIn,4,1,1,272,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,getUserArticleId,3,1,0,282,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setUserArticleId,4,1,1,291,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,getArticlePublicationDateMax,3,1,0,301,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setArticlePublicationDateMax,4,1,1,310,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,getUserArticleStarredDateMax,3,1,0,320,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setUserArticleStarredDateMax,4,1,1,329,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,getArticleIdMax,3,1,0,339,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setArticleIdMax,4,1,1,348,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,getUserArticleIdMax,3,1,0,358,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setUserArticleIdMax,4,1,1,367,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,isFetchAllFeedSubscription,3,1,0,377,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,setFetchAllFeedSubscription,4,1,1,381,0,,
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,UserMapper,map,10,1,1,12,0,com.sismics.reader.core.dao.jpa.dto.UserDto,com.sismics.reader.core.dao.jpa.dto.UserDto; com.sismics.util.jpa.ResultMapper
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,UserArticleMapper,map,29,3,1,12,0,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,com.sismics.reader.core.dao.jpa.dto.UserArticleDto; com.sismics.util.jpa.ResultMapper
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,FeedSubscriptionMapper,map,23,1,1,10,0,com.sismics.reader.core.dao.jpa.dto.FeedSubscriptionDto,com.sismics.reader.core.dao.jpa.dto.FeedSubscriptionDto; com.sismics.util.jpa.ResultMapper
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,JobMapper,map,20,4,1,12,0,com.sismics.reader.core.dao.jpa.dto.JobDto,com.sismics.reader.core.dao.jpa.dto.JobDto; com.sismics.util.jpa.ResultMapper
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,ArticleMapper,map,19,1,1,10,0,com.sismics.reader.core.dao.jpa.dto.ArticleDto,com.sismics.reader.core.dao.jpa.dto.ArticleDto; com.sismics.util.jpa.ResultMapper
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,JobEventMapper,map,8,1,1,10,0,com.sismics.reader.core.dao.jpa.dto.JobEventDto,com.sismics.reader.core.dao.jpa.dto.JobEventDto; com.sismics.util.jpa.ResultMapper
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,FeedMapper,map,7,1,1,10,0,com.sismics.reader.core.dao.jpa.dto.FeedDto,com.sismics.reader.core.dao.jpa.dto.FeedDto; com.sismics.util.jpa.ResultMapper
project-1-team-8,com.sismics.reader.core.util,TransactionUtil,handle,48,6,1,23,0,com.sismics.util.jpa.EMF,com.sismics.util.jpa.EMF; com.sismics.util.context.ThreadLocalContext
project-1-team-8,com.sismics.reader.core.util,TransactionUtil,commit,5,1,0,85,0,com.sismics.util.context.ThreadLocalContext,com.sismics.util.context.ThreadLocalContext
project-1-team-8,com.sismics.reader.core.util,UserUtil,getUserName,3,1,1,11,0,com.sismics.reader.core.model.jpa.User,com.sismics.reader.core.model.jpa.User
project-1-team-8,com.sismics.reader.core.util,DirectoryUtil,getBaseDataDirectory,26,8,0,14,0,com.sismics.util.EnvironmentUtil,com.sismics.util.EnvironmentUtil
project-1-team-8,com.sismics.reader.core.util,DirectoryUtil,getDbDirectory,3,1,0,47,0,com.sismics.reader.core.util.DirectoryUtil,com.sismics.reader.core.util.DirectoryUtil
project-1-team-8,com.sismics.reader.core.util,DirectoryUtil,getFaviconDirectory,3,1,0,56,0,com.sismics.reader.core.util.DirectoryUtil,com.sismics.reader.core.util.DirectoryUtil
project-1-team-8,com.sismics.reader.core.util,DirectoryUtil,getLuceneDirectory,3,1,0,65,0,com.sismics.reader.core.util.DirectoryUtil,com.sismics.reader.core.util.DirectoryUtil
project-1-team-8,com.sismics.reader.core.util,DirectoryUtil,getLogDirectory,3,1,0,74,0,com.sismics.reader.core.util.DirectoryUtil,com.sismics.reader.core.util.DirectoryUtil
project-1-team-8,com.sismics.reader.core.util,DirectoryUtil,getDataSubDirectory,8,2,1,83,0,com.sismics.reader.core.util.DirectoryUtil,com.sismics.reader.core.util.DirectoryUtil
project-1-team-8,com.sismics.reader.core.util,ConfigUtil,getConfigStringValue,8,2,1,15,0,com.sismics.reader.core.dao.jpa.ConfigDao,com.sismics.reader.core.dao.jpa.ConfigDao; com.sismics.reader.core.model.jpa.Config
project-1-team-8,com.sismics.reader.core.util,ConfigUtil,getConfigBundle,3,1,0,31,0,,
project-1-team-8,com.sismics.reader.core.util,ConfigUtil,getConfigIntegerValue,4,1,1,40,0,com.sismics.reader.core.util.ConfigUtil,com.sismics.reader.core.util.ConfigUtil
project-1-team-8,com.sismics.reader.core.util,ConfigUtil,getConfigBooleanValue,4,1,1,53,0,com.sismics.reader.core.util.ConfigUtil,com.sismics.reader.core.util.ConfigUtil
project-1-team-8,com.sismics.reader.core.util,StreamUtil,detectGzip,12,2,1,15,0,,
project-1-team-8,com.sismics.reader.core.util,EntityManagerUtil,flush,3,1,0,11,0,com.sismics.util.context.ThreadLocalContext,com.sismics.util.context.ThreadLocalContext
project-1-team-8,com.sismics.reader.core.util,LuceneUtil,handle,38,2,1,26,0,com.sismics.reader.core.service.IndexingService,com.sismics.reader.core.service.IndexingService; com.sismics.reader.core.model.context.AppContext
project-1-team-8,com.sismics.reader.core.util.sanitizer,TextSanitizer,sanitize,4,1,1,17,0,,
project-1-team-8,com.sismics.reader.core.util.sanitizer,ArticleSanitizer,sanitize,58,10,2,43,0,com.sismics.util.UrlUtil,com.sismics.util.UrlUtil
project-1-team-8,com.sismics.reader.core.util.sanitizer,ArticleSanitizer,apply,11,2,3,52,0,com.sismics.util.UrlUtil,com.sismics.util.UrlUtil
project-1-team-8,com.sismics.reader.core.util.sanitizer,ArticleSanitizer,apply,26,9,3,78,0,,
project-1-team-8,com.sismics.reader.core.util.sanitizer,ArticleSanitizer,apply,5,1,2,114,0,,
project-1-team-8,com.sismics.reader.core.util.http,ReaderHttpClient,open,25,3,1,41,0,com.sismics.reader.core.util.http.ReaderHttpClient,com.sismics.reader.core.util.http.ReaderHttpClient
project-1-team-8,com.sismics.reader.core.util.http,ReaderHttpClient,buildHttpConnection,10,2,1,75,0,,
project-1-team-8,com.sismics.reader.core.util.http,ReaderHttpClient,process,0,1,1,92,0,,
project-1-team-8,com.sismics.reader.core.util.http,ReaderHttpClient,setTimeout,3,1,1,94,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedList,PaginatedList,4,1,2,31,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedList,getResultCount,3,1,0,42,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedList,setResultCount,3,1,1,51,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedList,getResultList,3,1,0,60,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedList,setResultList,3,1,1,69,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedList,getLimit,3,1,0,78,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedList,getOffset,3,1,0,87,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,create,15,5,2,30,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,create,3,1,0,53,0,com.sismics.reader.core.util.jpa.PaginatedLists,com.sismics.reader.core.util.jpa.PaginatedLists
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,executeQuery,17,3,1,62,0,com.sismics.reader.core.util.jpa.PaginatedLists,com.sismics.reader.core.util.jpa.PaginatedLists; com.sismics.util.jpa.QueryParam; com.sismics.util.context.ThreadLocalContext
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,getQueryString,18,5,1,87,0,com.sismics.util.jpa.QueryParam,com.sismics.util.jpa.QueryParam; com.sismics.util.jpa.filter.FilterColumn; com.sismics.util.jpa.filter.FilterCriteria
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,executeCountQuery,8,1,2,108,0,com.sismics.reader.core.util.jpa.PaginatedLists,com.sismics.reader.core.util.jpa.PaginatedLists; com.sismics.reader.core.util.jpa.PaginatedList; com.sismics.util.context.ThreadLocalContext
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,getNativeCountQuery,3,1,1,123,0,com.sismics.reader.core.util.jpa.PaginatedLists,com.sismics.reader.core.util.jpa.PaginatedLists
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,executeResultQuery,19,3,2,136,0,com.sismics.reader.core.util.jpa.PaginatedLists,com.sismics.reader.core.util.jpa.PaginatedLists; com.sismics.reader.core.util.jpa.PaginatedList; com.sismics.util.jpa.QueryParam; com.sismics.util.context.ThreadLocalContext
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,executePaginatedQuery,7,2,3,165,0,com.sismics.reader.core.util.jpa.PaginatedLists,com.sismics.reader.core.util.jpa.PaginatedLists; com.sismics.util.jpa.QueryParam
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,getOrderByClause,9,2,1,180,0,com.sismics.reader.core.util.jpa.SortCriteria,com.sismics.reader.core.util.jpa.SortCriteria
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,mapQueryParam,5,2,2,197,0,com.sismics.util.jpa.QueryParam,com.sismics.util.jpa.QueryParam
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,mapFilterColumn,9,4,2,203,0,com.sismics.util.jpa.filter.FilterColumn,com.sismics.util.jpa.filter.FilterColumn; com.sismics.util.jpa.QueryParam; com.sismics.util.jpa.filter.FilterCriteria
project-1-team-8,com.sismics.reader.core.util.jpa,SortCriteria,SortCriteria,3,1,1,21,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,SortCriteria,SortCriteria,8,3,2,28,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,SortCriteria,getSortQuery,3,1,0,40,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,SortCriteria,getColumn,3,1,0,44,0,,
project-1-team-8,com.sismics.reader.core.util.jpa,SortCriteria,isAsc,3,1,0,48,0,,
project-1-team-8,com.sismics.util,UrlUtil,getBaseUri,16,4,2,17,0,com.sismics.reader.core.model.jpa.Feed,com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.model.jpa.Article; com.sismics.util.UrlUtil
project-1-team-8,com.sismics.util,UrlUtil,getBaseUri,4,1,1,46,0,,
project-1-team-8,com.sismics.util,UrlUtil,completeUrl,25,6,2,58,0,,
project-1-team-8,com.sismics.util,NetworkUtil,mapTcpPort,22,3,1,23,0,,
project-1-team-8,com.sismics.util,ResourceUtil,list,45,11,3,24,0,,
project-1-team-8,com.sismics.util,ResourceUtil,list,3,1,2,89,0,com.sismics.util.ResourceUtil,com.sismics.util.ResourceUtil
project-1-team-8,com.sismics.util,ResourceUtil,loadPropertiesFromUrl,21,2,1,100,0,,
project-1-team-8,com.sismics.util,DateUtil,guessTimezoneOffset,11,3,1,216,0,,
project-1-team-8,com.sismics.util,DateUtil,parseDate,22,4,2,236,0,com.sismics.util.DateUtil,com.sismics.util.DateUtil
project-1-team-8,com.sismics.util,AdblockUtil,start,11,1,0,53,0,com.sismics.util.adblock.JSEngine,com.sismics.util.adblock.JSEngine
project-1-team-8,com.sismics.util,AdblockUtil,getSubscriptions,15,2,0,65,0,,
project-1-team-8,com.sismics.util,AdblockUtil,getSubscription,7,3,1,84,0,com.sismics.util.AdblockUtil,com.sismics.util.AdblockUtil
project-1-team-8,com.sismics.util,AdblockUtil,setSubscription,10,2,1,100,0,com.sismics.util.adblock.JSEngine,com.sismics.util.adblock.JSEngine
project-1-team-8,com.sismics.util,AdblockUtil,refreshSubscription,3,1,0,116,0,com.sismics.util.adblock.JSEngine,com.sismics.util.adblock.JSEngine
project-1-team-8,com.sismics.util,AdblockUtil,offerSubscription,24,7,0,123,0,com.sismics.util.AdblockUtil,com.sismics.util.AdblockUtil
project-1-team-8,com.sismics.util,AdblockUtil,verifySubscriptions,3,1,0,160,0,com.sismics.util.adblock.JSEngine,com.sismics.util.adblock.JSEngine
project-1-team-8,com.sismics.util,AdblockUtil,matches,3,1,5,170,0,com.sismics.util.adblock.JSEngine,com.sismics.util.adblock.JSEngine
project-1-team-8,com.sismics.util,AdblockUtil,startInteractive,4,1,0,189,0,com.sismics.util.adblock.JSEngine,com.sismics.util.adblock.JSEngine
project-1-team-8,com.sismics.util,AdblockUtil,stopInteractive,4,1,0,197,0,com.sismics.util.adblock.JSEngine,com.sismics.util.adblock.JSEngine
project-1-team-8,com.sismics.util,AdblockUtil,checkLocalePrefixMatch,6,4,1,205,0,,
project-1-team-8,com.sismics.util,MessageUtil,getMessage,11,1,3,14,0,,
project-1-team-8,com.sismics.util,MessageUtil,getMessage,3,1,1,34,0,,
project-1-team-8,com.sismics.util,LocaleUtil,getLocale,13,3,1,16,0,,
project-1-team-8,com.sismics.util,LocaleUtil,getLocaleIdFromAcceptLanguage,21,5,1,36,0,com.sismics.reader.core.model.jpa.Locale,com.sismics.reader.core.model.jpa.Locale; com.sismics.reader.core.dao.jpa.LocaleDao
project-1-team-8,com.sismics.util,HttpUtil,readUrlIntoString,29,4,1,24,0,,
project-1-team-8,com.sismics.util,HttpUtil,postUrl,34,4,2,58,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,isWindows,3,1,0,31,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,isMacOs,3,1,0,40,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,isUnix,3,1,0,49,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,isUnitTest,3,1,0,58,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,getWindowsAppData,3,1,0,68,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,getMacOsUserHome,3,1,0,77,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,getReaderHome,3,1,0,86,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,getHibernateProperties,3,1,0,95,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,isApplicationLogEnabled,3,1,0,104,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,isSslTrustAll,3,1,0,113,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,isWebappContext,3,1,0,122,0,,
project-1-team-8,com.sismics.util,EnvironmentUtil,setWebappContext,3,1,1,131,0,,
project-1-team-8,com.sismics.util,JsonValidationUtil,validateJsonRequired,5,2,2,14,0,,
project-1-team-8,com.sismics.util,JsonValidationUtil,validateJsonObject,8,3,3,26,0,,
project-1-team-8,com.sismics.util,JsonValidationUtil,validateJsonNumber,8,3,3,42,0,,
project-1-team-8,com.sismics.util,JsonValidationUtil,validateJsonLong,8,3,3,58,0,,
project-1-team-8,com.sismics.util,JsonValidationUtil,validateJsonString,8,3,3,74,0,,
project-1-team-8,com.sismics.util,JsonValidationUtil,validateJsonArray,8,3,3,90,0,,
project-1-team-8,com.sismics.util,TestDateUtil,guessTimezoneCodeTest,3,1,0,16,1,com.sismics.util.DateUtil,com.sismics.util.DateUtil
project-1-team-8,com.sismics.util,TestDateUtil,parseDateTest,3,1,0,21,1,com.sismics.util.DateUtil,com.sismics.util.DateUtil
project-1-team-8,com.sismics.util,TestTextSanitizer,textSanitizerTest,7,1,0,14,1,com.sismics.reader.core.util.sanitizer.TextSanitizer,com.sismics.reader.core.util.sanitizer.TextSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerImageAkeweaTest,15,1,0,20,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.util.UrlUtil; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerImageDilbertTest,14,1,0,44,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.util.UrlUtil; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerImageXmlBaseTest,16,1,0,67,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerLinkTest,17,1,0,92,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.model.jpa.Article; com.sismics.util.UrlUtil; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeVimeoTest,14,1,0,118,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeDailymotionTest,14,1,0,141,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeYoutubeTest,24,1,0,164,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeGoogleMapsTest,11,1,0,201,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeSoundCloudTest,11,1,0,221,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeSlashdotTest,14,1,0,241,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeWhydTest,14,1,0,264,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeBandcampTest,14,1,0,287,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizerIframeVineTest,14,1,0,310,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.model.jpa.Feed; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
project-1-team-8,com.sismics.util,TestArticleSanitizer,articleSanitizer71Test,15,1,0,333,1,com.sismics.reader.core.dao.file.rss.RssReader,com.sismics.reader.core.dao.file.rss.RssReader; com.sismics.reader.core.model.jpa.Feed; com.sismics.util.UrlUtil; com.sismics.reader.core.model.jpa.Article; com.sismics.reader.core.util.sanitizer.ArticleSanitizer
